date,close
2021-01-15,1839.77
2021-01-18,1820.77
2021-01-19,1767.18
2021-01-20,1798.4
2021-01-21,1827.77
2021-01-22,1837.72
2021-01-25,1932.77
2021-01-26,1899.66
2021-01-27,1846.77
2021-01-28,1845.77
2021-01-29,1873.95
2021-02-01,1867.09
2021-02-02,1902.77
2021-02-03,1947.68
2021-02-04,2078.62
2021-02-05,2070.77
2021-02-08,2126.57
2021-02-09,2214.2
2021-02-10,2358.77
2021-02-18,2228.77
2021-02-19,2217.77
2021-02-22,2045.79
2021-02-23,2064.77
2021-02-24,1946.77
2021-02-25,1907.77
2021-02-26,1880.55
2021-03-01,1915.77
2021-03-02,1815.77
2021-03-03,1897.77
2021-03-04,1790.77
2021-03-05,1817.88
2021-03-08,1717.77
2021-03-09,1694.76
2021-03-10,1727.78
2021-03-11,1805.77
2021-03-12,1783.77
2021-03-15,1733.22
2021-03-16,1768.27
2021-03-17,1788.13
2021-03-18,1827.47
2021-03-19,1767.77
2021-03-22,1747.76
2021-03-23,1753.77
2021-03-24,1746.77
2021-03-25,1728.77
2021-03-26,1770.77
2021-03-29,1791.87
2021-03-30,1813.82
2021-03-31,1766.77
2021-04-01,1802.27
2021-04-02,1919.77
2021-04-06,1883.8
2021-04-07,1818.77
2021-04-08,1827.77
2021-04-09,1777.77
2021-04-12,1766.66
2021-04-13,1778.77
2021-04-14,1804.77
2021-04-15,1773.37
2021-04-16,1812.75
2021-04-19,1845.77
2021-04-20,1852.57
2021-04-21,1837.77
2021-04-22,1813.27
2021-04-23,1866.71
2021-04-26,1835.59
2021-04-27,1852.21
2021-04-28,1799.77
2021-04-29,1784.13
2021-04-30,1764.55
2021-05-06,1716.77
2021-05-07,1660.77
2021-05-10,1636.8
2021-05-11,1716.77
2021-05-12,1741.77
2021-05-13,1729.27
2021-05-14,1767.62
2021-05-17,1815.73
2021-05-18,1817.08
2021-05-19,1806.77
2021-05-20,1816.65
2021-05-21,1799.87
2021-05-24,1829.06
2021-05-25,1952.27
2021-05-26,1977.77
2021-05-27,2002.77
2021-05-28,1987.77
2021-05-31,1975.77
2021-06-01,1998.72
2021-06-02,1979.77
2021-06-03,1979.99
2021-06-04,2009.27
2021-06-07,2028.77
2021-06-08,1948.77
2021-06-09,1957.27
2021-06-10,1996.25
2021-06-11,1936.58
2021-06-15,1950.77
2021-06-16,1915.77
2021-06-17,1914.68
2021-06-18,1848.71
2021-06-21,1839.41
2021-06-22,1832.74
2021-06-23,1795.77
2021-06-24,1825.82
2021-06-25,1869.06
2021-06-28,1880.07
2021-06-29,1839.06
2021-06-30,1833.76
2021-07-01,1882.06
2021-07-02,1790.06
2021-07-05,1771.06
2021-07-06,1789.96
2021-07-07,1781.06
2021-07-08,1762.06
2021-07-09,1749.17
2021-07-12,1738.06
2021-07-13,1759.96
2021-07-14,1739.06
2021-07-15,1775.05
2021-07-16,1732.96
2021-07-19,1752.06
2021-07-20,1757.06
2021-07-21,1746.06
2021-07-22,1717.07
2021-07-23,1677.06
2021-07-26,1581.17
2021-07-27,1489.95
2021-07-28,1545.96
2021-07-29,1526.85
2021-07-30,1456.05
2021-08-02,1532.06
2021-08-03,1526.36
2021-08-04,1501.06
2021-08-05,1476.06
2021-08-06,1448.06
2021-08-09,1470.86
2021-08-10,1576.06
2021-08-11,1527.56
2021-08-12,1467.06
2021-08-13,1477.1
2021-08-16,1476.26
2021-08-17,1412.06
2021-08-18,1397.06
2021-08-19,1397.03
2021-08-20,1325.06
2021-08-23,1347.25
2021-08-24,1402.24
2021-08-25,1442.08
2021-08-26,1372.06
2021-08-27,1373.09
2021-08-30,1363.06
2021-08-31,1335.06
2021-09-01,1399.07
2021-09-02,1395.86
2021-09-03,1435.28
2021-09-06,1447.73
2021-09-07,1446.06
2021-09-08,1410.16
2021-09-09,1411.14
2021-09-10,1439.64
2021-09-13,1431.06
2021-09-14,1434.06
2021-09-15,1392.8
2021-09-16,1415.13
2021-09-17,1463.06
2021-09-22,1414.75
2021-09-23,1412.06
2021-09-24,1471.06
2021-09-27,1632.06
2021-09-28,1599.12
2021-09-29,1597.06
2021-09-30,1607.06
2021-10-08,1616.66
2021-10-11,1644.18
2021-10-12,1648.05
2021-10-13,1706.96
2021-10-14,1688.06
2021-10-15,1694.03
2021-10-18,1577.06
2021-10-19,1589.24
2021-10-20,1618.06
2021-10-21,1621.06
2021-10-22,1678.06
2021-10-25,1650.09
2021-10-26,1638.11
2021-10-27,1596.06
2021-10-28,1602.55
2021-10-29,1603.14
2021-11-01,1580.06
2021-11-02,1581.7
2021-11-03,1542.06
2021-11-04,1581.26
2021-11-05,1597.0
2021-11-08,1597.16
2021-11-09,1567.07
2021-11-10,1531.05
2021-11-11,1546.66
2021-11-12,1550.84
2021-11-15,1538.2
2021-11-16,1585.06
2021-11-17,1572.06
2021-11-18,1569.06
2021-11-19,1605.47
2021-11-22,1631.33
2021-11-23,1673.49
2021-11-24,1718.06
2021-11-25,1733.09
2021-11-26,1718.07
2021-11-29,1762.06
2021-11-30,1707.83
2021-12-01,1710.05
2021-12-02,1711.06
2021-12-03,1748.94
2021-12-06,1744.36
2021-12-07,1732.93
2021-12-08,1820.06
2021-12-09,1863.61
2021-12-10,1867.06
2021-12-13,1895.26
2021-12-14,1927.06
2021-12-15,1912.06
2021-12-16,1896.05
2021-12-17,1827.76
2021-12-20,1836.02
2021-12-21,1815.26
2021-12-22,1825.06
2021-12-23,1897.06
2021-12-24,1971.15
2021-12-27,1908.88
2021-12-28,1915.24
2021-12-29,1818.06
2021-12-30,1852.06
2021-12-31,1827.06
2022-01-04,1828.29
2022-01-05,1801.06
2022-01-06,1759.28
2022-01-07,1719.06
2022-01-10,1743.06
2022-01-11,1717.61
2022-01-12,1744.06
2022-01-13,1654.45
2022-01-14,1644.06
2022-01-17,1638.67
2022-01-18,1669.33
2022-01-19,1689.06
2022-01-20,1746.58
2022-01-21,1762.05
2022-01-24,1727.26
2022-01-25,1720.06
2022-01-26,1732.06
2022-01-27,1742.06
2022-01-28,1664.06
2022-02-07,1645.02
2022-02-08,1616.06
2022-02-09,1673.04
2022-02-10,1650.06
2022-02-11,1627.03
2022-02-14,1645.73
2022-02-15,1667.68
2022-02-16,1669.61
2022-02-17,1664.05
2022-02-18,1684.06
2022-02-21,1654.05
2022-02-22,1584.93
2022-02-23,1604.07
2022-02-24,1541.17
2022-02-25,1576.12
2022-02-28,1567.46
2022-03-01,1635.54
2022-03-02,1621.94
2022-03-03,1577.06
2022-03-04,1557.56
2022-03-07,1484.06
2022-03-08,1530.26
2022-03-09,1556.24
2022-03-10,1571.49
2022-03-11,1546.07
2022-03-14,1477.06
2022-03-15,1380.06
2022-03-16,1452.01
2022-03-17,1497.21
2022-03-18,1484.85
2022-03-21,1481.36
2022-03-22,1472.06
2022-03-23,1529.25
2022-03-24,1497.99
2022-03-25,1467.06
2022-03-28,1437.86
2022-03-29,1444.06
2022-03-30,1507.16
2022-03-31,1496.06
2022-04-01,1557.07
2022-04-06,1542.06
2022-04-07,1542.06
2022-04-08,1561.06
2022-04-11,1497.06
2022-04-12,1559.06
2022-04-13,1546.06
2022-04-14,1586.06
2022-04-15,1583.05
2022-04-18,1567.88
2022-04-19,1567.36
2022-04-20,1574.06
2022-04-21,1557.04
2022-04-22,1550.06
2022-04-25,1485.06
2022-04-26,1509.54
2022-04-27,1571.98
2022-04-28,1612.06
2022-04-29,1605.44
2022-05-05,1614.06
2022-05-06,1570.06
2022-05-09,1529.06
2022-05-10,1543.25
2022-05-11,1545.06
2022-05-12,1539.73
2022-05-13,1555.3
2022-05-16,1535.06
2022-05-17,1545.06
2022-05-18,1538.06
2022-05-19,1533.06
2022-05-20,1577.07
2022-05-23,1558.06
2022-05-24,1537.06
2022-05-25,1532.57
2022-05-26,1519.86
2022-05-27,1532.22
2022-05-30,1555.47
2022-05-31,1581.09
2022-06-01,1565.31
2022-06-02,1563.06
2022-06-06,1565.06
2022-06-07,1594.96
2022-06-08,1642.66
2022-06-09,1630.06
2022-06-10,1677.66
2022-06-13,1633.06
2022-06-14,1648.06
